Measurement_interval(ms):,250,1088,14706,468634,0,0,1,30619758748,21248,0
Measurement_interval(ms):,250,1088,14706,468634,0,0,1,30620008762,21520,0
Measurement_interval(ms):,250,1088,14706,468634,0,0,1,30620258724,21792,0
Measurement_interval(ms):,250,1088,14706,468634,0,0,1,30620508741,22064,0
Measurement_interval(ms):,250,1088,14706,468634,0,0,1,30620758741,22336,0
Measurement_interval(ms):,250,1088,14706,468634,0,0,1,30621008755,22608,0
Measurement_interval(ms):,250,1088,14706,468634,0,0,1,30621258724,22880,0
Measurement_interval(ms):,250,1088,14706,468634,0,0,1,30621508758,23152,0
Measurement_interval(ms):,250,1088,14706,468634,0,0,1,30621758724,23424,0
Measurement_interval(ms):,250,1088,14706,468634,0,0,1,30622008739,23696,0
Measurement_interval(ms):,250,1088,14706,468634,0,0,1,30622258749,23968,0
Measurement_interval(ms):,250,1088,14706,468634,0,0,1,30622508746,24240,0
Measurement_interval(ms):,250,1088,14706,468634,0,0,1,30622758752,24512,0
Measurement_interval(ms):,250,1088,14706,468634,0,0,1,30623008728,24784,0
Measurement_interval(ms):,250,1088,14706,468634,0,0,1,30623258723,25056,0
Measurement_interval(ms):,250,1088,14706,468634,0,0,1,30623508743,25328,0
Measurement_interval(ms):,250,1152,14706,468634,0,0,1,30623758952,25616,0
Measurement_interval(ms):,250,1088,14706,441472,0,0,1,30624008723,25888,0
Measurement_interval(ms):,250,1088,14706,441472,0,0,1,30624258723,26160,0
Measurement_interval(ms):,250,1088,14706,441472,0,0,1,30624508748,26432,0
Measurement_interval(ms):,250,1088,14706,441472,0,0,1,30624758744,26704,0
Measurement_interval(ms):,250,1088,14706,441472,0,0,1,30625008722,26976,0
Measurement_interval(ms):,250,1088,14706,441472,0,0,1,30625258765,27248,0
Measurement_interval(ms):,250,1088,14706,436945,0,0,1,30625508751,27520,0
Measurement_interval(ms):,250,1088,14706,436945,0,0,1,30625758761,27792,0
Measurement_interval(ms):,250,1088,14706,436945,0,0,1,30626008734,28064,0
